service,page_kind,priority,risk,action,editor_status,cms_override,cms_override_enabled,slug,target_keyword,url,word_count,unique_word_count,faq_count,image_count,empty_alt_count,unique_alt_count,incoming_internal_links,unique_image_src_count,linked_from_parent,sitemap_included,title_chars,description_chars,nearest_keyword_url,nearest_keyword_similarity,nearest_content_url,nearest_content_similarity,nearest_template_url,nearest_template_similarity,title,h1
"hochzeiten","topic","P2","low","ok","manual-intent-test-2026-07-29","true","true","musik-nach-ja-wort","Musik nach Ja-Wort","https://kim-marie-borger.com/hochzeiten/musik-nach-ja-wort/","1073","380","8","5","0","3","2","3","false","true","40","116","https://kim-marie-borger.com/hochzeiten/musik-ja-wort/","1","https://kim-marie-borger.com/hochzeiten/bratsche-hochzeit/","0.2092","https://kim-marie-borger.com/hochzeiten/musik-ja-wort/","0.629","Musik Nach Ja-Wort | Live-Viola Hochzeit","Musik nach dem Ja-Wort, wenn der Moment kurz stehen bleiben darf."
"hochzeiten","topic","P2","low","ok","manual-intent-test-2026-07-29","true","true","musik-ringtausch","Musik Ringtausch","https://kim-marie-borger.com/hochzeiten/musik-ringtausch/","980","382","8","5","0","3","2","3","false","true","38","114","https://kim-marie-borger.com/hochzeiten/musik-brauteinzug/","0.5","https://kim-marie-borger.com/hochzeiten/musik-brauteinzug/","0.6354","https://kim-marie-borger.com/hochzeiten/musik-brauteinzug/","0.906","Musik Ringtausch | Live-Viola Hochzeit","Musik zum Ringtausch, fein, ruhig und flexibel im Timing."
"hochzeiten","topic","P2","low","ok","rewritten-batch-16-stretched-review-needed","true","true","musik-schloss-hochzeit","Musik Schloss Hochzeit","https://kim-marie-borger.com/hochzeiten/musik-schloss-hochzeit/","1024","386","8","5","0","3","1","3","false","true","44","120","https://kim-marie-borger.com/hochzeiten/klassische-musik-hochzeit/","0.6667","https://kim-marie-borger.com/hochzeiten/streichmusik-hochzeit/","0.631","https://kim-marie-borger.com/hochzeiten/streichmusik-hochzeit/","0.9011","Musik Schloss Hochzeit | Live-Viola Hochzeit","Musik für die Schloss-Hochzeit, festlich im Raum und trotzdem persönlich."
"hochzeiten","topic","P2","low","ok","rewritten-batch-16-stretched-review-needed","true","true","musik-standesamt","Musik Standesamt Hochzeit","https://kim-marie-borger.com/hochzeiten/musik-standesamt/","994","378","8","5","0","3","93","3","true","true","47","123","https://kim-marie-borger.com/hochzeiten/klassische-musik-hochzeit/","0.6667","https://kim-marie-borger.com/hochzeiten/instrumentalmusik-hochzeit/","0.6329","https://kim-marie-borger.com/hochzeiten/musik-unterschrift-standesamt/","0.9189","Musik Standesamt Hochzeit | Live-Viola Hochzeit","Musik im Standesamt, kurz, präzise und emotional auf den Ablauf abgestimmt."
"hochzeiten","topic","P2","low","ok","rewritten-batch-16-stretched-review-needed","true","true","musik-unterschrift-standesamt","Musik Unterschrift Standesamt","https://kim-marie-borger.com/hochzeiten/musik-unterschrift-standesamt/","998","388","8","5","0","3","2","3","false","true","51","127","https://kim-marie-borger.com/hochzeiten/musik-standesamt/","0.6667","https://kim-marie-borger.com/hochzeiten/musik-brautpaar/","0.6349","https://kim-marie-borger.com/hochzeiten/musik-standesamt/","0.9189","Musik Unterschrift Standesamt | Live-Viola Hochzeit","Musik während der Unterschrift, damit der formale Moment nicht leer wirkt."
"hochzeiten","topic","P2","low","ok","risk-pass-2026-06-16-review-needed","true","true","musik-waehrend-trauung","Musik während Trauung","https://kim-marie-borger.com/hochzeiten/musik-waehrend-trauung/","797","302","8","3","0","3","1","3","false","true","43","119","https://kim-marie-borger.com/hochzeiten/musik-zur-trauung/","0.8","https://kim-marie-borger.com/hochzeiten/musik-kirchliche-trauung/","0.5873","https://kim-marie-borger.com/hochzeiten/musik-zur-trauung/","0.9404","Musik WÄHrend Trauung | Live-Viola Hochzeit","Musik während der Trauung, punktgenau zwischen Worten, Ritualen und Stille."
"hochzeiten","topic","P2","low","ok","risk-pass-2026-06-16-review-needed","true","true","musik-zur-trauung","Musik zur Trauung","https://kim-marie-borger.com/hochzeiten/musik-zur-trauung/","804","303","8","3","0","3","184","3","true","true","39","115","https://kim-marie-borger.com/hochzeiten/musik-freie-trauung/","0.8","https://kim-marie-borger.com/hochzeiten/musik-kirchliche-trauung/","0.5915","https://kim-marie-borger.com/hochzeiten/musik-waehrend-trauung/","0.9404","Musik zur Trauung | Live-Viola Hochzeit","Musik zur Trauung, als klarer musikalischer Bogen für eure Zeremonie."
"hochzeiten","topic","P2","low","ok","risk-pass-2026-06-16-review-needed","true","true","musikerin-hochzeit","Musikerin Hochzeit","https://kim-marie-borger.com/hochzeiten/musikerin-hochzeit/","783","294","8","3","0","3","1","3","false","true","40","116","https://kim-marie-borger.com/hochzeiten/solo-musikerin-hochzeit/","0.8","https://kim-marie-borger.com/hochzeiten/bratschistin-hochzeit/","0.594","https://kim-marie-borger.com/hochzeiten/bratschistin-hochzeit/","0.9383","Musikerin Hochzeit | Live-Viola Hochzeit","Eine Musikerin zur Hochzeit, wenn Live-Musik persönlich und unkompliziert sein soll."
"hochzeiten","topic","P2","medium","ok","rewritten-batch-16-stretched-review-needed","true","true","romantische-hochzeitsmusik","Romantische Hochzeitsmusik","https://kim-marie-borger.com/hochzeiten/romantische-hochzeitsmusik/","977","385","8","5","0","3","1","3","false","true","48","124","https://kim-marie-borger.com/hochzeiten/dezente-hochzeitsmusik/","0.5","https://kim-marie-borger.com/hochzeiten/emotionale-hochzeitsmusik/","0.6476","https://kim-marie-borger.com/hochzeiten/emotionale-hochzeitsmusik/","0.925","Romantische Hochzeitsmusik | Live-Viola Hochzeit","Romantische Hochzeitsmusik, die Gefühl zulässt und trotzdem elegant bleibt."
"hochzeiten","topic","P2","low","ok","rewritten-batch-16-stretched-review-needed","true","true","sektempfang","Musik Sektempfang Hochzeit","https://kim-marie-borger.com/hochzeiten/sektempfang/","994","366","8","5","0","3","183","3","true","true","48","124","https://kim-marie-borger.com/hochzeiten/klassische-musik-hochzeit/","0.6667","https://kim-marie-borger.com/hochzeiten/musik-hochzeitszeremonie/","0.6217","https://kim-marie-borger.com/hochzeiten/musik-hochzeitszeremonie/","0.9047","Musik Sektempfang Hochzeit | Live-Viola Hochzeit","Musik zum Sektempfang, wenn Gratulationen, Fotos und erste Gespräche zusammenkommen."
"hochzeiten","topic","P2","low","ok","rewritten-batch-16-stretched-review-needed","true","true","solo-musikerin-hochzeit","Solo Musikerin Hochzeit","https://kim-marie-borger.com/hochzeiten/solo-musikerin-hochzeit/","1006","382","8","5","0","3","2","3","false","true","45","121","https://kim-marie-borger.com/hochzeiten/musikerin-hochzeit/","0.8","https://kim-marie-borger.com/hochzeiten/dinnermusik-hochzeit/","0.6291","https://kim-marie-borger.com/hochzeiten/instrumentalmusik-hochzeit/","0.8991","Solo Musikerin Hochzeit | Live-Viola Hochzeit","Solo-Musikerin zur Hochzeit, reduziert, flexibel und nah am Moment."
"hochzeiten","topic","P2","low","ok","manual-instrument-family-review-2026-07-29","true","true","streicherin-hochzeit","Streicherin Hochzeit","https://kim-marie-borger.com/hochzeiten/streicherin-hochzeit/","978","375","8","5","0","3","1","3","false","true","42","118","https://kim-marie-borger.com/hochzeiten/bratsche-hochzeit/","0.5","https://kim-marie-borger.com/hochzeiten/violinistin-hochzeit/","0.6145","https://kim-marie-borger.com/hochzeiten/violinistin-hochzeit/","0.8949","Streicherin Hochzeit | Live-Viola Hochzeit","Eine Streicherin zur Hochzeit, wenn ihr Solo-Streichklang statt Band sucht."
"hochzeiten","topic","P2","low","ok","rewritten-batch-16-stretched-review-needed","true","true","streichmusik-hochzeit","Streichmusik Hochzeit","https://kim-marie-borger.com/hochzeiten/streichmusik-hochzeit/","992","377","8","5","0","3","1","3","false","true","43","119","https://kim-marie-borger.com/hochzeiten/bratsche-hochzeit/","0.5","https://kim-marie-borger.com/hochzeiten/instrumentalmusik-hochzeit/","0.6343","https://kim-marie-borger.com/hochzeiten/instrumentalmusik-hochzeit/","0.9152","Streichmusik Hochzeit | Live-Viola Hochzeit","Streichmusik zur Hochzeit, festlich, warm und als Solo-Viola sehr persönlich."
"hochzeiten","topic","P2","low","ok","manual-instrument-family-review-2026-07-29","true","true","viola-hochzeit","Viola Hochzeit","https://kim-marie-borger.com/hochzeiten/viola-hochzeit/","1004","384","8","5","0","3","1","3","false","true","36","112","https://kim-marie-borger.com/hochzeiten/bratsche-hochzeit/","0.5","https://kim-marie-borger.com/hochzeiten/streichmusik-hochzeit/","0.6333","https://kim-marie-borger.com/hochzeiten/streichmusik-hochzeit/","0.9026","Viola Hochzeit | Live-Viola Hochzeit","Viola zur Hochzeit, wenn ihr einen warmen Streicherklang sucht."
"hochzeiten","topic","P2","medium","ok","rewritten-batch-16-stretched-review-needed","true","true","violinistin-hochzeit","Violinistin Hochzeit","https://kim-marie-borger.com/hochzeiten/violinistin-hochzeit/","969","374","8","5","0","3","1","3","false","true","42","118","https://kim-marie-borger.com/hochzeiten/bratsche-hochzeit/","0.5","https://kim-marie-borger.com/hochzeiten/klassische-musik-hochzeit/","0.6401","https://kim-marie-borger.com/hochzeiten/klassische-musik-hochzeit/","0.8987","Violinistin Hochzeit | Live-Viola Hochzeit","Violinistin zur Hochzeit gesucht, transparent als Solo-Viola mit Streicherklang geplant."
"konzerte","local","P3","low","ok","rewritten-batch-16-stretched-review-needed","true","true","aachen","Viola Konzert Aachen","https://kim-marie-borger.com/konzerte/aachen/","1277","397","8","5","0","1","5","1","false","true","39","117","https://kim-marie-borger.com/konzerte/bielefeld/","0.6667","https://kim-marie-borger.com/konzerte/bottrop/","0.6386","https://kim-marie-borger.com/konzerte/muenster/","0.9454","Viola Konzert Aachen | Viola für Events","Viola Konzert in Aachen für einen Raum, der wirklich zuhört."
"konzerte","local","P3","low","ok","rewritten-batch-16-stretched-review-needed","true","true","bergisch-gladbach","Viola Konzert Bergisch Gladbach","https://kim-marie-borger.com/konzerte/bergisch-gladbach/","1308","398","8","5","0","1","6","1","false","true","50","139","https://kim-marie-borger.com/konzerte/aachen/","0.5714","https://kim-marie-borger.com/konzerte/unna/","0.6254","https://kim-marie-borger.com/konzerte/unna/","0.928","Viola Konzert Bergisch Gladbach | Viola für Events","Viola Konzert in Bergisch Gladbach für einen Raum, der wirklich zuhört."
"konzerte","local","P3","low","ok","rewritten-batch-16-stretched-review-needed","true","true","bergisches-land","Viola Konzert Bergisches Land","https://kim-marie-borger.com/konzerte/bergisches-land/","1306","406","8","5","0","1","16","1","false","true","48","135","https://kim-marie-borger.com/konzerte/aachen/","0.5714","https://kim-marie-borger.com/konzerte/ruhrgebiet/","0.5946","https://kim-marie-borger.com/konzerte/ruhrgebiet/","0.9138","Viola Konzert Bergisches Land | Viola für Events","Viola Konzert im Bergischen Land für einen Raum, der wirklich zuhört."
"konzerte","local","P3","medium","ok","rewritten-batch-16-stretched-review-needed","true","true","bielefeld","Viola Konzert Bielefeld","https://kim-marie-borger.com/konzerte/bielefeld/","1281","398","8","5","0","1","5","1","false","true","42","123","https://kim-marie-borger.com/konzerte/aachen/","0.6667","https://kim-marie-borger.com/konzerte/unna/","0.6515","https://kim-marie-borger.com/konzerte/recklinghausen/","0.9512","Viola Konzert Bielefeld | Viola für Events","Viola Konzert in Bielefeld für einen Raum, der wirklich zuhört."
"konzerte","local","P2","medium","ok","manual-priority-local-seo-2026-06-22","true","true","bochum","Viola Konzert Bochum","https://kim-marie-borger.com/konzerte/bochum/","1179","392","8","5","0","1","5","1","false","true","39","136","https://kim-marie-borger.com/konzerte/aachen/","0.6667","https://kim-marie-borger.com/konzerte/moenchengladbach/","0.6721","https://kim-marie-borger.com/konzerte/essen/","0.9286","Viola Konzert Bochum | Viola für Events","Viola Konzert in Bochum: konkret geplant nach Ort und Ablauf."
"konzerte","local","P3","low","ok","rewritten-batch-16-stretched-review-needed","true","true","bonn","Viola Konzert Bonn","https://kim-marie-borger.com/konzerte/bonn/","1281","398","8","5","0","1","5","1","false","true","37","113","https://kim-marie-borger.com/konzerte/aachen/","0.6667","https://kim-marie-borger.com/konzerte/recklinghausen/","0.6387","https://kim-marie-borger.com/konzerte/recklinghausen/","0.9393","Viola Konzert Bonn | Viola für Events","Viola Konzert in Bonn für einen Raum, der wirklich zuhört."
"konzerte","local","P3","medium","ok","rewritten-batch-16-stretched-review-needed","true","true","bottrop","Viola Konzert Bottrop","https://kim-marie-borger.com/konzerte/bottrop/","1277","397","8","5","0","1","5","1","false","true","40","119","https://kim-marie-borger.com/konzerte/aachen/","0.6667","https://kim-marie-borger.com/konzerte/hagen/","0.642","https://kim-marie-borger.com/konzerte/hagen/","0.9454","Viola Konzert Bottrop | Viola für Events","Viola Konzert in Bottrop für einen Raum, der wirklich zuhört."
"konzerte","local","P3","low","ok","rewritten-batch-16-stretched-review-needed","true","true","dormagen","Viola Konzert Dormagen","https://kim-marie-borger.com/konzerte/dormagen/","1277","394","8","5","0","1","5","1","false","true","41","121","https://kim-marie-borger.com/konzerte/aachen/","0.6667","https://kim-marie-borger.com/konzerte/heiligenhaus/","0.6332","https://kim-marie-borger.com/konzerte/heiligenhaus/","0.9409","Viola Konzert Dormagen | Viola für Events","Viola Konzert in Dormagen für einen Raum, der wirklich zuhört."
"konzerte","local","P2","medium","ok","manual-priority-local-seo-2026-06-22","true","true","dortmund","Viola Konzert Dortmund","https://kim-marie-borger.com/konzerte/dortmund/","1170","393","8","5","0","1","61","1","true","true","41","140","https://kim-marie-borger.com/konzerte/aachen/","0.6667","https://kim-marie-borger.com/konzerte/essen/","0.6717","https://kim-marie-borger.com/konzerte/moenchengladbach/","0.9257","Viola Konzert Dortmund | Viola für Events","Viola Konzert in Dortmund: konkret geplant nach Ort und Ablauf."
"konzerte","local","P1","low","ok","manual-human-editorial-final-2026-07-29","true","true","duesseldorf","Viola Konzert Düsseldorf","https://kim-marie-borger.com/konzerte/duesseldorf/","1102","380","8","5","0","1","64","1","true","true","43","144","https://kim-marie-borger.com/konzerte/aachen/","0.6667","https://kim-marie-borger.com/konzerte/wuppertal/","0.5777","https://kim-marie-borger.com/konzerte/koeln/","0.881","Viola Konzert Düsseldorf | Viola für Events","Viola-Konzert in Düsseldorf für Kulturabend, Lesung oder Vernissage."
"konzerte","local","P2","medium","ok","manual-priority-local-seo-2026-06-22","true","true","duisburg","Viola Konzert Duisburg","https://kim-marie-borger.com/konzerte/duisburg/","1177","391","8","5","0","1","61","1","true","true","41","140","https://kim-marie-borger.com/konzerte/aachen/","0.6667","https://kim-marie-borger.com/konzerte/moenchengladbach/","0.667","https://kim-marie-borger.com/konzerte/moenchengladbach/","0.9263","Viola Konzert Duisburg | Viola für Events","Viola Konzert in Duisburg: konkret geplant nach Ort und Ablauf."
"konzerte","local","P2","medium","ok","manual-priority-local-seo-2026-06-22","true","true","erkrath","Viola Konzert Erkrath","https://kim-marie-borger.com/konzerte/erkrath/","1168","388","8","5","0","1","5","1","false","true","40","138","https://kim-marie-borger.com/konzerte/aachen/","0.6667","https://kim-marie-borger.com/konzerte/remscheid/","0.6772","https://kim-marie-borger.com/konzerte/hilden/","0.9353","Viola Konzert Erkrath | Viola für Events","Viola Konzert in Erkrath: konkret geplant nach Ort und Ablauf."
"konzerte","local","P2","medium","ok","manual-priority-local-seo-2026-06-22","true","true","essen","Viola Konzert Essen","https://kim-marie-borger.com/konzerte/essen/","1181","392","8","5","0","1","61","1","true","true","38","134","https://kim-marie-borger.com/konzerte/aachen/","0.6667","https://kim-marie-borger.com/konzerte/dortmund/","0.6717","https://kim-marie-borger.com/konzerte/bochum/","0.9286","Viola Konzert Essen | Viola für Events","Viola Konzert in Essen: konkret geplant nach Ort und Ablauf."
"konzerte","local","P3","low","ok","rewritten-batch-16-stretched-review-needed","true","true","gelsenkirchen","Viola Konzert Gelsenkirchen","https://kim-marie-borger.com/konzerte/gelsenkirchen/","1289","398","8","5","0","1","5","1","false","true","46","131","https://kim-marie-borger.com/konzerte/aachen/","0.6667","https://kim-marie-borger.com/konzerte/recklinghausen/","0.6354","https://kim-marie-borger.com/konzerte/recklinghausen/","0.9352","Viola Konzert Gelsenkirchen | Viola für Events","Viola Konzert in Gelsenkirchen für einen Raum, der wirklich zuhört."
"konzerte","local","P3","low","ok","rewritten-batch-16-stretched-review-needed","true","true","haan","Viola Konzert Haan","https://kim-marie-borger.com/konzerte/haan/","1277","397","8","5","0","1","5","1","false","true","37","113","https://kim-marie-borger.com/konzerte/aachen/","0.6667","https://kim-marie-borger.com/konzerte/aachen/","0.6386","https://kim-marie-borger.com/konzerte/aachen/","0.941","Viola Konzert Haan | Viola für Events","Viola Konzert in Haan für einen Raum, der wirklich zuhört."
"konzerte","local","P3","medium","ok","rewritten-batch-16-stretched-review-needed","true","true","hagen","Viola Konzert Hagen","https://kim-marie-borger.com/konzerte/hagen/","1277","397","8","5","0","1","5","1","false","true","38","115","https://kim-marie-borger.com/konzerte/aachen/","0.6667","https://kim-marie-borger.com/konzerte/bottrop/","0.642","https://kim-marie-borger.com/konzerte/bottrop/","0.9454","Viola Konzert Hagen | Viola für Events","Viola Konzert in Hagen für einen Raum, der wirklich zuhört."
